chunk_id,doc_id_x,은행명,문서명,상품종류,상품이름,조항,조항이름,조항내용,doc_id_y
CHUNK_02656,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB새희망홀씨Ⅱ,제 8조,위험의 고지 및 동의,"은행명: 국민은행 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 8조 조항이름: 위험의 고지 및 동의 은행명: KBbank 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 8조 조항이름: 위험의 고지 및 동의 ① 본 서비스는 온라인 시스템을 통해 제공되는 서비스로, 시스템의 제약으로 인해 기존대출의 상 환 실패 등이 발생하는 경우 고객에게 의도하지 않은 불이익이 발생할 위험이 있습니다. ② 신규기관은 제1항의 내용을 서비스 화면 또는 홈페이지 등을 통해 고객에게 고지하며 고객은 이에 대해 동의를 한 후에 본 서비스를 이용할 수 있습니다. ③ 제2항의 조치는 신규기관이 고객에 대해 부담하는 법률적 책임에 영향을 미치지 않습니다.",DOC_0073
CHUNK_02657,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB새희망홀씨Ⅱ,제 9조,장애 시의 처리,은행명: 국민은행 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 9조 조항이름: 장애 시의 처리 은행명: KBbank 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 9조 조항이름: 장애 시의 처리 금융회사는 통신장애 등의 사유로 인하여 대출이동서비스를 원활하게 제공하는 것이 불가능한 경우 에는 이용채널을 통해 고객에게 이를 즉시 통지하여야 합니다.,DOC_0073
CHUNK_02658,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB새희망홀씨Ⅱ,제 10조,손해배상 및 면책,"은행명: 국민은행 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 10조 조항이름: 손해배상 및 면책 은행명: KBbank 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 10조 조항이름: 손해배상 및 면책 ① 고객이 정상적으로 서비스를 신청하였음에도 불구하고, 신규기관의 고의 또는 과실로 고객에게 손해가 발생한 경우 신규기관은 손해의 전부 또는 일부를 배상합니다. 단, 신규기관이 고객의 고의 또는 과실이 있었음을 증명하거나 보유기관 또는 금융결제원의 고의 또는 과실로 손해가 발생한 경우 손해에 대한 책임의 전부 또는 일부를 지지 아니합니다. ② 제1항에도 불구하고, 고객이 비대면 채널을 통해 본 서비스를 이용하는 과정에서 발생한 손해 에 관한 신규기관의 배상책임에 대해서는 전자금융거래법 등 다른 법령 및 전자금융거래기본 약관에 고객에게 유리하게 적용할 수 있는 규정이 있는 경우에는 해당 법령 및 약관이 우선 적용됩니다.",DOC_0073
CHUNK_02659,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB새희망홀씨Ⅱ,제 11조,고객의 의무,은행명: 국민은행 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 11조 조항이름: 고객의 의무 은행명: KBbank 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 11조 조항이름: 고객의 의무 ① 고객은 본 약관에서 고지하는 내용을 확인하고 준수하여야 합니다. ② 고객은 서비스를 이용하여 기존대출을 상환하고 신규대출을 실행 시 스스로의 책임 하에 서비 스 이용 신청에 동의하고 상환을 진행하여야 합니다. ③ 고객은 서비스와 관련하여 본인의 명의가 도용되거나 제3자에게 부정하게 사용된 것을 인지하 는 경우 즉시 그 사실을 금융회사에 통보하여야 합니다.,DOC_0073
CHUNK_02660,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB새희망홀씨Ⅱ,제 12조,약관의 변경,"은행명: 국민은행 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 12조 조항이름: 약관의 변경 은행명: KBbank 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 12조 조항이름: 약관의 변경 은행여신거래기본약관, 상호저축은행 여신거래기본약관, 여신금융회사 표준 여신거래기본약관, 신용카드 개인회원 표준약관의 약관의 변경 조항을 준용합니다.",DOC_0073
CHUNK_02661,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB새희망홀씨Ⅱ,제 13조,이 약관에 정하지 아니한 사항,"은행명: 국민은행 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 13조 조항이름: 이 약관에 정하지 아니한 사항 은행명: KBbank 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 13조 조항이름: 이 약관에 정하지 아니한 사항 ① 이 약관에서 정하지 아니한 사항은 각 항을 준용합니다. 1. 은행의 경우 은행여신거래기본약관 2. 저축은행의 경우 상호저축은행 여신거래기본약관 3. 카드사, 캐피탈사의 경우 여신금융회사 표준 여신거래기본약관, 신용카드 개인회원 표준약관 ② 동 조 제1항에서 정하지 않은 사항에 대하여는 다른 약정이 없으면 은행법, 상호저축은행 법, 여신전문금융업법등 관계법령을 적용합니다.",DOC_0073
CHUNK_02662,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB새희망홀씨Ⅱ,제 14조,분쟁처리 및 분쟁조정,"은행명: 국민은행 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 14조 조항이름: 분쟁처리 및 분쟁조정 은행명: KBbank 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 14조 조항이름: 분쟁처리 및 분쟁조정 이 약관의 분쟁처리 및 분쟁조정에 대해서는 은행여신거래기본약관,상호저축은행 여신거래기본약 관, 여신금융회사 표준 여신거래기본약관, 신용카드 개인회원 표준약관을 준용합니다.",DOC_0073
CHUNK_02663,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB새희망홀씨Ⅱ,제 15조,관할법원,은행명: 국민은행 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 15조 조항이름: 관할법원 은행명: KBbank 상품종류: 대출 상품이름: KB새희망홀씨Ⅱ 조항: 제 15조 조항이름: 관할법원 이 약관과 관련하여 발생한 분쟁의 관할법원은 민사소송법에서 정하는 바에 따릅니다.,DOC_0073
CHUNK_02664,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB사업자든든신용대출,제 1조,목적,은행명: 국민은행 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 1조 조항이름: 목적 은행명: KBbank 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 1조 조항이름: 목적 이 약관은 대출이동시스템을 통한 대환대출서비스를 이용하는 고객과 금융회사 간의 서비스 이용 에 관한 제반 사항을 규정함을 목적으로 합니다.,DOC_0073
CHUNK_02665,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB사업자든든신용대출,제 2조,용어의 정의,"은행명: 국민은행 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 2조 조항이름: 용어의 정의 은행명: KBbank 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 2조 조항이름: 용어의 정의 ① 이 약관에서 사용하는 용어의 정의는 다음의 각 호와 같습니다. 1. 대출이동시스템을 통한 대환대출서비스(이하 본 서비스)라 함은 고객이 대출보유기관 방 문없이 대출이동시스템을 통해 본인명의 대출을 일괄조회하여 기존대출을 상환하고, 신규 대출을 실행할 수 있는 서비스를 의미합니다. 2. 대출이동시스템이라함은 고객으로부터 대출 정보조회 및 상환에 대한 위임을 받은 금융회 사 등이 금융결제원을 통해 금융회사에 개설된 고객의 대출정보를 일괄조회하고, 조회한 대출을 상환할 수 있는 온라인 시스템을 의미합니다. 3. 신규기관이란 타사 대출 대환을 전제로 신규대출을 취급하는 금융회사를 의미합니다. 4. 보유기관이란 상환할 기존대출을 보유한 금융회사를 의미합니다. 5. 개인신용대출이라 함은 무담보 순수 신용 가계자금대출(건별대출, 장기카드대출(카드론) 등) 및 비상금대출(SGI서울보증보험 담보 300만원 이하 마이너스통장대출)을 의미합니다. 다만, 현금서비스의 경우 개인신용대출로 취급하지 않습니다. 6. 상환이라 함은 대출원리금 및 제비용 등의 채무금액의 전체 또는 일부를 변제하는 것을 말 하며, 채무금액 전체를 변제하는 경우는 해당 대출을 해지하는 것까지 포함합니다. 7. 금융회사라 함은 본 서비스에 참가 중인 은행, 저축은행, 신용카드사, 캐피탈사 등을 의미 합니다. 8.비대면 채널이라 함은 인터넷 홈페이지 또는 모바일 애플리케이션 등을 의미합니다. ② 이 약관에서 별도로 정하지 아니한 용어는 은행법, 상호저축은행법, 여신전문금융업법, 전자금융거래법등에서 정하는 바에 따릅니다.",DOC_0073
CHUNK_02666,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB사업자든든신용대출,제 3조,이용대상,"은행명: 국민은행 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 3조 조항이름: 이용대상 은행명: KBbank 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 3조 조항이름: 이용대상 본 서비스는 만 19세 미만 미성년자 및 외국인을 제외한 개인에 한해 이용할 수 있으며 법인, 임의 단체는 이용할 수 없습니다.",DOC_0073
CHUNK_02667,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB사업자든든신용대출,제 4조,이용채널,은행명: 국민은행 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 4조 조항이름: 이용채널 은행명: KBbank 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 4조 조항이름: 이용채널 고객은 금융회사의 영업점 또는 비대면 채널(이하 이용채널)에서 본 서비스를 이용할 수 있습니다.,DOC_0073
CHUNK_02668,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB사업자든든신용대출,제 5조,이용방법,은행명: 국민은행 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 5조 조항이름: 이용방법 은행명: KBbank 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 5조 조항이름: 이용방법 고객은 본 서비스를 제공하는 금융회사의 정책에 따른 본인확인 및 고유식별번호 검증을 마친 후 본 서비스를 이용할 수 있습니다.,DOC_0073
CHUNK_02669,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB사업자든든신용대출,제 6조,대출정보조회,"은행명: 국민은행 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 6조 조항이름: 대출정보조회 은행명: KBbank 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 6조 조항이름: 대출정보조회 ① 고객은 이용채널에서 제5조에 의한 검증 완료 후 본 서비스에 참가한 금융회사에 개설된 고객 본인 명의 개인신용대출 정보를 조회할 수 있습니다. 그러나 보유기관에서 확인된 사망자 및 주민등록번호 중복자 대출, 공동명의 대출, 후견인이 피후견인 명의로 신청한 대출, (군인)공제 회 대출, 고객이 전자금융거래 제한을 설정한 계좌 등의 대출 관련 정보는 본 서비스를 통해 조회할 수 없습니다. ② 고객이 특정 금융회사에 본인명의 대출을 30개 초과하여 보유하고 있는 경우에는, 본 서비스 를 통해 30개까지의 대출정보만 조회 가능합니다.",DOC_0073
CHUNK_02670,DOC_00073,국민은행,대출이동시스템을 통한 대환대출서비스 이용약관,대출,KB사업자든든신용대출,제 7조,대출실행 및 대출상환,"은행명: 국민은행 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 7조 조항이름: 대출실행 및 대출상환 은행명: KBbank 상품종류: 대출 상품이름: KB사업자든든신용대출 조항: 제 7조 조항이름: 대출실행 및 대출상환 ① 고객은 이용채널에서 신규기관과 본 서비스 관련 계약(약정)을 체결함으로써 신규대출 실행 및 보유기관에 개설되어 있는 개인신용대출을 상환할 수 있습니다. ② 고객은 신규기관에게 기존대출 상환을 위임하고, 상환을 위임받은 신규기관은 보유기관 상환계 좌(가상계좌 등)에 입금처리를 통해 기존대출을 상환합니다. ③금융소비자보호법 제46조(청약의 철회)에 의거하여 철회권 행사 가능한 대출, 연체대출, 선납 이자 환출 불가한 대출, 본 서비스 이용 신청 당일 부채증명원 및 예금잔액증명서가 발급된 대출, 중도상환수수료가 없는 대출 중 신규대출 약정일로부터 6개월이 경과하지 않은 대출 등 의 경우에는 본 서비스를 통한 대출상환이 불가합니다. ④ 상환할 대출이 한도대출인 경우 신규기관에서 본 서비스 관련 계약(약정) 체결 후 상환을 위한 과정에서 기존대출 상환금액 확정을 위하여 기존 대출계좌에 일시적인 지급정지 및 입금정지 가 발생할 수 있습니다. ⑤ 기존대출 상환 실패 시 신규기관에서 실행된 신규대출 계약은 취소됩니다. ⑥ 기존대출 상환 결과를 확인할 수 없을 경우, 신규대출계약과 기존대출 상환요청은 취소될 수 있으며, 상환 결과가 확인 완료될 때까지 대출금 지급이 제한될 수 있습니다. ⑦ 신규대출 연계계좌에서 기존대출 상환을 위한 상환금액이 출금되어 자동으로 기존대출을 상환 할 수 있습니다. ⑧ 금융소비자보호법 제46조(청약의 철회)에 의거한 대출계약 철회는 신규기관을 통해 실행한 신규대출계약에만 적용되며, 대출이동시스템을 통해서 정상적으로 상환 완료한 기존대출은 상 환 취소할 수 없습니다. ⑨ 신규기관은 고객의 기존대출과 관련하여 선납금액이 있는 경우에, 고객에게 선납금액이 있음을 안내하여야 합니다. ⑩ 고객이 신규기관을 통해 특정 대출에 대하여 본 서비스를 통한 대출상환을 요청한 이후에는 당일 내 다른 금융회사를 통해 해당 대출에 대하여 본 서비스를 통한 대출상환을 요청할 수 없습니다. ⑪ 동 조 제10항에도 불구하고 고객이 신규기관을 통해 특정 대출에 대하여 본 서비스를 통한 대 출상환을 요청하였으나, 대환대출이 취소 처리(신규기관 장애 등)된 경우에는 당일 내 금융회 사를 통해 다시 본 서비스를 통한 대출상환을 요청할 수 있습니다.",DOC_0073
